2560, -98.827484 -3.126434 0. -150.539948 -274.296875 -310.579224 144.287094 203.864182 169.016998 -99.638885 -95.635376 -51.250092 92.519623 58.84465 78.629028 629.719666 211.140411 0. 209.830261 -53.379768 -113.903198 212.450562 -34.931084 -134.80777 -211.339966 -632.000122 -974.2771 -211.620834 -627.276855 -986.633911 14.672607 7.829834 0. -14.709229 69.26709 -178.669189 30.368896 74.663574 -162.24707 -31.423584 -68.540527 2.493652 1.90332 -61.238525 -24.387207;
2561, -104.413422 -3.858643 0. -151.810486 -262.108368 -326.240509 144.093201 215.070801 187.395111 -96.654694 -111.371338 -70.144714 96.147644 60.849319 74.050812 630.224548 211.120056 0. 209.230621 -49.55928 -170.040298 213.009491 -30.070847 -180.653381 -214.233459 -631.921875 -972.934692 -212.520004 -629.02063 -989.681396 15.633301 9.418457 0. -9.144043 76.693604 -135.820557 27.980957 63.319336 -141.731934 -23.510986 -79.862549 -2.791748 5.967773 -54.24292 -13.914795;
2562, -107.602783 -3.905853 0. -152.455414 -258.697083 -351.135864 144.643707 228.919205 228.947083 -94.605499 -128.217987 -87.638641 98.90094 64.233963 71.242752 627.536987 211.111603 0. 208.878448 -59.60157 -225.2724 213.344727 -30.394699 -223.049789 -212.819061 -627.011597 -975.835815 -210.3479 -628.647461 -983.319458 21.86377 10.303223 0. -1.016602 81.724854 -94.93335 21.622803 55.043457 -113.858154 -21.833984 -92.999268 -3.963623 2.444092 -44.837402 -13.990723;
2563, -105.605499 -3.444489 0. -152.238312 -259.828552 -361.171387 145.349365 246.05098 289.591156 -95.899872 -138.215729 -118.176849 98.388367 68.265244 66.936539 627.241577 211.263428 0. 209.096893 -67.227081 -267.712708 213.429932 -43.476295 -263.583191 -211.828308 -621.184143 -980.648865 -208.907623 -628.351379 -986.467468 17.200195 5.196289 0. -4.048584 85.490234 -57.719238 14.440918 47.570068 -84.88916 -19.065918 -110.734863 -8.663818 -4.260742 -45.739258 -13.072998;
2564, -105.605499 -3.444489 0. -152.238312 -259.828552 -361.171387 145.349365 246.05098 289.591156 -95.899872 -138.215729 -118.176849 98.388367 68.265244 66.936539 627.241577 211.263428 0. 209.096893 -67.227081 -267.712708 213.429932 -43.476295 -263.583191 -211.828308 -621.184143 -980.648865 -208.907623 -628.351379 -986.467468 17.200195 5.196289 0. -4.048584 85.490234 -57.719238 14.440918 47.570068 -84.88916 -19.065918 -110.734863 -8.663818 -4.260742 -45.739258 -13.072998;
2565, -104.223419 -1.622711 0. -150.559509 -262.092834 -379.767334 147.314117 267.854614 346.294739 -93.69632 -143.76236 -153.954651 100.911407 70.608231 64.528122 631.496338 211.334351 0. 210.377594 -75.441643 -297.92572 212.291138 -54.879517 -291.512817 -215.409576 -619.368347 -983.055786 -212.575974 -630.151733 -992.725708 8.585938 4.40625 0. -3.50708 91.34082 -0.339111 12.319824 43.192871 -44.056885 -10.788818 -121.096191 -17.775391 1.30249 -55.070801 -8.317871;
2566, -101.57016 -1.317017 0. -150.392395 -259.288177 -392.47348 147.758392 279.085266 381.974854 -96.325317 -147.584229 -195.296844 98.469421 70.99617 62.973282 626.757629 211.267654 0. 210.472458 -74.603584 -309.239929 212.06282 -57.18895 -300.956177 -208.971497 -612.663147 -985.148987 -207.720154 -624.049866 -995.203674 16.867432 7.164307 0. 2.34668 103.512695 46.584717 11.981934 47.651855 -4.263916 -10.277344 -123.134521 -25.266602 0.072754 -66.583008 -1.863037;
2567, -100.332565 -8.971771 0. -157.380707 -270.605621 -411.274994 139.43718 270.066498 400.36499 -108.080414 -169.95575 -249.228577 82.100204 50.886627 42.874039 616.021057 210.752136 0. 205.169647 -72.807236 -316.946716 216.334625 -54.632545 -294.908142 -201.76622 -602.169067 -969.098511 -198.023544 -614.810547 -977.036743 25.328369 11.156006 0. -0.374268 115.006348 95.486572 22.686035 64.531006 56.069092 -8.577881 -119.23877 -25.275391 0.153809 -62.782959 -4.710449;
2568, -123.586716 -11.940125 0. -160.112183 -271.325684 -416.179138 136.231964 274.494019 428.071899 -92.333252 -186.941711 -295.576355 99.373398 40.477814 35.962143 611.471191 210.827713 0. 202.874344 -61.680435 -305.730621 218.781113 -52.468956 -287.690002 -203.088882 -602.438049 -967.043396 -194.436203 -606.378479 -970.430298 19.785156 6.421387 0. -7.661621 125.76416 147.949463 20.504639 80.068604 101.019531 -20.797119 -107.615967 -30.912842 -4.501221 -73.376709 -3.768555;
2569, -132.038437 -13.462753 0. -161.673141 -263.283997 -403.721802 134.747665 280.920593 441.918365 -87.975266 -201.111435 -331.421448 104.620453 39.188675 30.689911 614.837524 210.625275 0. 201.846436 -63.670082 -305.268677 219.404083 -48.583763 -279.534668 -209.809753 -607.088074 -966.259644 -198.731842 -606.665649 -962.134521 19.839355 10.334717 0. -3.746826 130.26123 193.545898 24.41626 101.508545 162.480225 -13.732178 -93.531738 -36.754395 5.294678 -80.343994 -4.9646;
2570, -135.260696 -12.81105 0. -160.724075 -257.441772 -398.334229 135.101929 279.436249 457.686951 -84.470291 -210.144302 0. 108.774963 32.130737 29.658661 613.382935 210.851105 0. 202.305511 -60.519451 -294.939117 219.396698 -38.396828 -259.418274 -208.454163 -606.140198 0. -196.634491 -604.52124 -956.897888 17.931641 6.165527 0. -10.983643 147.206787 244.87915 23.314697 123.030273 200.691406 -20.91626 -78.424072 0. -2.195068 -79.544434 -6.439941;
2571, -134.993057 -11.006866 0. -158.831085 -254.34668 -402.208527 136.817352 276.525116 456.052856 -81.252563 -217.34256 -369.365692 111.903427 35.576767 30.941971 613.400208 210.953064 0. 203.879211 -58.601467 -284.603302 218.026947 -21.151451 -239.633179 -207.374542 -603.855042 -953.010925 -196.028839 -602.202026 -946.445374 6.523438 7.453125 0. -11.258545 168.484375 298.173584 26.164551 135.709229 230.257324 -11.820068 -57.269531 -34.712646 10.76123 -76.535156 -1.126221;
2572, -129.517334 -10.143387 0. -157.894669 -250.663223 0. 137.607941 273.98584 0. -85.391495 -224.565811 -383.344238 0. 32.353424 30.409256 622.800537 211.053055 0. 204.553726 -50.733837 0. 217.552383 -14.217003 0. -214.960419 -612.213623 -951.78479 0. -612.681641 -949.090515 11.919189 6.625244 0. -13.02832 173.903809 0. 26.278564 142.481689 0. -20.404785 -49.437012 -37.945557 0. -80.871338 1.594238;
2573, -130.022903 -10.141159 0. -157.81868 -241.980545 -365.512695 137.536331 273.278534 451.181152 -85.121536 -226.56694 -397.108276 108.04776 34.192688 29.608566 623.872681 211.036652 0. 204.666718 -34.742989 -274.063354 217.406586 -8.909943 -227.698853 -215.169189 -612.178162 -955.92688 -206.62648 -613.525391 -940.622437 9.544922 7.58374 0. -12.759277 177.741455 315.130127 27.926758 157.108398 260.894775 -17.581299 -45.741211 -42.14917 8.161377 -79.516602 -0.291016;
2574, -130.022903 -10.141159 0. -157.81868 -241.980545 -365.512695 137.536331 273.278534 451.181152 -85.121536 -226.56694 -397.108276 108.04776 34.192688 29.608566 623.872681 211.036652 0. 204.666718 -34.742989 -274.063354 217.406586 -8.909943 -227.698853 -215.169189 -612.178162 -955.92688 -206.62648 -613.525391 -940.622437 9.544922 7.58374 0. -12.759277 177.741455 315.130127 27.926758 157.108398 260.894775 -17.581299 -45.741211 -42.14917 8.161377 -79.516602 -0.291016;
2575, -129.343079 -9.972565 0. -157.703156 -237.218964 -350.805786 137.758057 274.074646 452.420288 -85.197235 -226.699677 -402.325806 107.912994 39.235031 32.549179 623.80957 211.07428 0. 204.756714 -24.989403 -261.390961 217.391876 -5.106773 -224.137009 -215.201477 -612.615662 -955.94751 -206.849106 -615.794495 -936.968994 9.841064 6.991455 0. -13.040527 181.611816 332.731934 27.023193 163.022949 270.340332 -20.133545 -45.635986 -43.166748 6.492432 -75.669434 -1.290283;
2576, -132.915009 -11.477585 0. -159.41832 -229.841843 -358.193115 136.463196 281.198059 456.05661 -84.686142 -223.385727 -389.507996 108.512253 45.174744 34.335373 625.911438 210.721863 0. 203.631683 -27.309692 -251.909332 217.812012 -5.952507 -229.201645 -219.467255 -617.155762 -956.037048 -211.193909 -622.319336 -939.954773 21.152344 11.884277 0. -6.157715 183.628662 340.935547 29.926025 164.114258 273.466064 -19.527588 -54.521484 -33.346436 6.681641 -68.444092 3.945557;
2577, -137.408279 -12.820679 0. -161.014801 -233.444336 -365.078522 135.373444 284.403717 462.341156 -83.293152 -208.47821 -361.835663 110.189499 48.332153 36.401428 631.940796 210.79422 0. 202.440369 -29.447632 -250.985519 219.148041 -10.441513 -234.431549 -225.352173 -626.751587 -958.695557 -216.073639 -629.911865 -953.335327 22.883545 9.104248 0. -5.812012 185.300781 345.14917 24.020508 161.293945 272.575684 -24.560303 -65.703613 -14.511719 -0.95874 -58.900146 6.813232;
2578, -139.431213 -13.398087 0. -161.716568 -225.994034 -364.839966 134.92041 285.421112 463.526917 -82.419876 -190.559341 -322.969666 111.398819 51.158737 39.163437 626.70697 210.850601 0. 201.905594 -32.120049 -252.659912 219.795609 -7.83477 -234.813065 -221.459595 -626.421875 -954.06134 -210.530975 -625.553345 -955.898743 17.256348 7.209229 0. -6.206299 190.325928 345.704346 20.624756 159.698975 275.30957 -18.873535 -69.571289 -2.683105 0.637939 -51.553467 8.263916;
2579, -139.214905 -13.129486 0. -161.631561 -229.310638 -352.871094 135.372589 284.94696 465.416199 -82.043549 -173.414276 -266.283325 111.940125 53.977386 37.80455 641.472351 210.72261 0. 202.018875 -46.410667 -271.369781 219.426315 -19.070541 -240.606644 -237.440445 -646.106323 -958.839478 -225.739944 -642.175964 -971.698608 26.321289 10.493652 0. -0.934814 192.90332 354.209229 21.922119 159.933105 280.247314 -18.123291 -71.788574 4.972168 -0.575928 -43.420654 6.473633;
2580, -140.922226 -14.655609 0. -162.917694 -230.046814 -335.296814 133.606476 274.57843 449.21814 -83.35556 -155.99176 -207.727844 110.8694 54.191696 40.54631 626.768921 210.743179 0. 200.880417 -34.195801 -260.385437 220.605942 -12.965561 -236.290817 -223.012207 -635.195679 -965.216614 -211.62793 -629.362488 -981.403503 23.260742 7.5979 0. -5.799805 191.81958 363.338379 20.995605 169.030518 287.474365 -18.148682 -72.858154 21.09375 -3.200928 -31.029541 7.358154;
2581, -146.570267 -16.110229 0. -164.171417 -223.123871 -323.821991 131.950974 265.309784 438.227722 -81.147095 -131.217102 -143.846222 112.764603 54.295792 39.091934 631.936462 210.540237 0. 199.927139 -33.553345 -257.990021 221.153305 -21.685791 -243.215164 -229.782211 -645.216431 -979.965393 -216.882339 -634.21344 -984.958557 27.143799 10.024414 0. -4.986816 190.867432 368.104736 25.035645 166.195068 288.998535 -18.539307 -72.198242 28.8125 -1.015869 -33.378906 0.956787;
2582, -150.046188 -19.049713 0. -166.183044 -223.252136 -321.085571 128.083633 258.131744 427.700623 -83.480896 -95.29953 -101.397583 110.16832 42.769867 40.81633 624.094727 210.410965 0. 197.572983 -28.267151 -251.545776 223.248947 -24.456558 -246.709381 -222.211319 -639.744995 -978.510864 -208.330292 -624.592834 -998.561401 18.459473 5.933105 0. -14.468506 192.298584 373.04248 26.334961 171.129395 303.196533 -21.80249 -71.163086 24.885254 -2.169189 -30.69165 -4.376953;
2583, -159.758835 -20.924011 0. -167.457916 -220.077301 -315.998352 125.609879 246.549789 416.331482 -76.769867 -64.588562 0. 115.66597 37.194687 43.231247 625.319214 210.160553 0. 196.547791 -28.056671 -248.027969 223.773346 -29.301773 -248.741196 -227.0923 -645.979248 0. -210.301407 -623.564941 -1012.959229 16.943359 8.518066 0. -15.505859 188.729492 374.657715 32.541992 173.539795 304.189697 -21.94873 -61.71582 0. 4.734863 -34.457275 -12.531494;
2584, -159.758835 -20.924011 0. -167.457916 -220.077301 -315.998352 125.609879 246.549789 416.331482 -76.769867 -64.588562 0. 115.66597 37.194687 43.231247 625.319214 210.160553 0. 196.547791 -28.056671 -248.027969 223.773346 -29.301773 -248.741196 -227.0923 -645.979248 0. -210.301407 -623.564941 -1012.959229 16.943359 8.518066 0. -15.505859 188.729492 374.657715 32.541992 173.539795 304.189697 -21.94873 -61.71582 0. 4.734863 -34.457275 -12.531494;
2585, -161.469116 -18.461365 0. -164.917267 -218.57724 -320.60083 127.994568 242.863968 401.132965 -69.085297 -44.579987 -61.862152 122.566589 46.814651 53.847214 613.305298 210.485916 0. 197.946671 -27.105957 -251.320892 223.025131 -21.303223 -247.562424 -215.566742 -635.572083 -988.104431 -197.762527 -607.735107 -1013.396606 6.516846 2.847412 0. -22.489502 202.144775 379.400391 28.184326 179.323975 311.350098 -28.396973 -53.748291 8.990479 3.02417 -61.564941 -26.061035;
2586, -154.427887 -16.560455 0. -162.313843 -224.523285 -318.281158 129.192932 245.788406 395.254486 -72.333954 -39.753876 -50.420959 119.216003 66.58934 64.174927 606.03717 210.702957 0. 199.251511 -10.679672 -242.508942 222.154404 -12.182495 -238.847519 -206.974609 -627.344482 -982.608398 -190.574509 -590.548279 -1000.970642 -7.165283 0.534668 0. -28.874512 202.259033 374.047363 29.944092 183.380371 324.60498 -21.028564 -39.849609 12.028564 12.109619 -100.606689 -39.925781;
2587, -149.003891 -16.382843 0. -162.063965 -231.732635 -320.901062 129.298233 232.378189 386.401581 -75.99118 -40.5625 -42.280304 114.639908 69.197083 76.025986 612.661926 210.67099 0. 199.978943 -9.946869 -228.610657 221.363068 -12.419678 -235.633484 -211.991211 -632.736694 -985.679565 -197.01384 -587.493408 -989.070801 -3.745117 4.565674 0. -25.691895 185.798828 375.280762 34.823486 175.925781 322.604004 -20.553955 -31.771729 17.669434 17.9104 -128.180176 -54.793457;
2588, -147.985519 -15.193481 0. -161.165955 -235.979767 -336.755707 130.779007 228.954041 388.143738 -74.609161 -38.669891 -31.514252 115.927414 0. 94.140625 612.389465 210.811081 0. 200.80748 -23.562241 -232.819977 220.814713 -14.174835 -245.324554 -209.860321 -630.872559 -987.247192 -195.876129 0. -969.412598 2.947998 3.765625 0. -25.401367 180.880615 375.288574 32.932617 170.107666 316.475342 -29.177002 -32.743896 15.280273 10.397217 0. -86.349609;
2589, -147.758011 -15.158447 0. -161.321747 -251.506836 -332.207886 131.004822 227.726364 392.704163 -75.101685 -29.256897 -20.768127 115.815994 77.024445 108.975357 611.990906 210.845825 0. 200.754639 -11.434708 -229.748993 220.937012 -19.140152 -249.006378 -209.243225 -629.150146 -980.502441 -196.159485 -571.572266 -956.669922 0.538818 3.10791 0. -25.123535 172.088623 365.380859 31.339111 174.387207 317.074219 -25.841553 -36.547852 9.994873 12.305908 -174.39502 -121.693115;
2590, -144.477051 -15.041931 0. -161.027893 -246.461243 -343.509888 130.944061 225.510559 377.355896 -78.746155 -24.149841 -16.811798 112.421082 77.451248 115.968201 612.498779 210.865646 0. 200.884933 -20.42585 -239.408249 220.84639 -15.278 -244.873154 -209.697632 -628.212158 -973.906372 -196.499344 -566.342712 -940.949585 -0.758545 3.123779 0. -26.079834 176.668213 361.631836 32.327393 173.51123 317.269531 -22.821777 -42.470215 6.494385 14.102051 -185.497559 -155.359863;
2591, -143.394791 -14.896179 0. -161.077545 -242.802917 -350.675171 131.285202 222.878799 378.115906 -79.070831 -20.00946 -13.167938 111.864517 78.799454 0. 622.719666 210.892426 0. 200.842804 -45.524025 -271.261688 220.942017 -21.403694 -256.601562 -219.107574 -637.08252 -974.329102 -206.053772 -576.588623 0. -2.754639 2.020508 0. -26.179443 183.675537 366.562256 30.220459 181.908691 318.434814 -24.476562 -45.8479 3.952881 13.71875 -186.132568 0.;
2592, -142.325607 -15.52121 0. -161.860138 -238.315887 -350.324982 130.817688 216.307648 366.933044 -80.904816 -21.503326 -17.12262 110.286057 74.693787 114.659332 615.584595 210.784729 0. 199.675079 -59.324753 -267.972107 221.894348 -19.505859 -257.676453 -212.279221 -630.186646 -967.482056 -199.13533 -568.028625 -937.376587 -15.519287 -2.856445 0. -29.790771 184.528564 378.82959 24.077637 180.296875 305.61499 -20.808105 -44.358643 2.452148 16.074707 -186.921875 -190.97998;
2593, -142.325607 -15.52121 0. -161.860138 -238.315887 -350.324982 130.817688 216.307648 366.933044 -80.904816 -21.503326 -17.12262 110.286057 74.693787 114.659332 615.584595 210.784729 0. 199.675079 -59.324753 -267.972107 221.894348 -19.505859 -257.676453 -212.279221 -630.186646 -967.482056 -199.13533 -568.028625 -937.376587 -15.519287 -2.856445 0. -29.790771 184.528564 378.82959 24.077637 180.296875 305.61499 -20.808105 -44.358643 2.452148 16.074707 -186.921875 -190.97998;
2594, -143.739502 -16.251099 0. -162.086792 -248.758057 -337.6073 129.584564 215.254593 357.436646 -81.194275 -21.788422 -20.56601 110.202667 72.546295 107.57785 613.009399 210.758514 0. 199.573792 -33.509087 -252.361359 221.943207 -17.641724 -253.7052 -212.306335 -629.936523 -964.887878 -197.776001 -568.805115 -934.802002 -14.946045 0.060547 0. -29.374268 175.064697 366.714844 29.495361 180.350342 312.875 -13.372803 -41.79248 1.566406 21.854492 -177.10083 -186.950195;
2595, -149.98201 -16.452118 0. -162.137085 -258.090942 -325.509216 129.232819 218.2948 359.582062 -75.523041 -19.701447 -21.085175 115.215714 71.563324 102.131271 622.453003 210.745758 0. 199.730194 -20.526505 -254.156525 221.761292 -17.910393 -253.460907 -220.670868 -639.27771 -966.709595 -206.042358 -577.014526 -943.12793 -9.295166 2.243896 0. -28.048584 176.238037 356.741455 32.536377 183.437744 319.80542 -16.941406 -34.398682 3.535645 21.556396 -176.382324 -174.587402;
2596, -148.990662 -16.293152 0. -162.274231 -242.228912 -313.809296 129.687958 214.020966 353.86438 -76.090851 -15.085175 -23.281647 114.450775 72.936111 97.987808 621.958862 210.741318 0. 200.021408 -15.087242 -254.478149 221.461227 -9.70195 -248.267166 -221.200943 -639.334045 -966.952087 -206.793686 -583.787109 -945.485107 -4.3125 4.078613 0. -24.874023 170.33667 342.238037 33.03125 188.52417 309.528076 -19.007568 -28.216064 7.518066 20.611816 -165.779541 -148.433838;
2597, -146.819611 -15.604248 0. -161.620056 -232.602356 -307.883301 130.41156 208.08429 349.305756 -77.02951 -11.129486 -25.578644 113.899445 66.251831 87.950928 629.290161 210.806549 0. 200.010376 -20.80146 -255.450592 221.602692 -17.360245 -253.328506 -227.354431 -644.833374 -969.577637 -213.333847 -594.378296 -958.180176 -9.55957 0.042725 0. -28.744385 161.08667 338.425781 28.830078 182.465576 297.104736 -22.301758 -30.983398 8.095947 15.56543 -160.742188 -127.485352;
2598, -147.666504 -16.460571 0. -162.956421 -241.810852 -304.958923 130.035263 213.786163 352.567505 -77.874329 -9.550842 -28.817291 113.100037 53.902359 77.771881 630.748474 210.765945 0. 199.300613 -29.945526 -256.512939 222.231277 -37.659081 -263.074707 -228.804352 -645.820679 -974.286072 -214.684036 -596.773071 -972.035156 -15.778809 -0.239502 0. -26.02417 156.435303 347.774902 25.545166 188.238525 319.323486 -16.599609 -29.587646 15.314697 21.05127 -149.29834 -100.945801;
2599, -151.318375 -18.591797 0. -165.174896 -240.132996 -304.122131 127.991287 201.731216 361.153198 -79.047394 -13.119324 -34.046204 112.554794 50.433243 70.604248 627.59613 210.587906 0. 197.738235 -31.74292 -265.688629 223.437576 -46.887695 -257.96405 -226.147842 -643.687256 -976.880798 -211.152298 -595.820496 -982.208374 -14.829834 0.825684 0. -23.828613 164.175781 346.538574 25.47998 186.62915 314.204346 -12.146973 -20.10791 21.716553 21.576904 -142.067383 -73.56543;
2600, -155.819519 -19.392334 0. -165.996613 -229.854797 -297.660889 127.211975 211.970917 366.628998 -76.181885 -13.680725 -36.063843 115.534424 38.583221 67.916794 612.81488 210.521027 0. 197.209106 -22.68782 -261.5271 223.832916 -24.078705 -241.333755 -214.684097 -632.773804 -966.012939 -197.877991 -589.585144 -975.88855 -11.050293 1.699951 0. -22.662598 162.713135 337.511963 26.0625 180.19751 299.972656 -12.111328 -20.33667 22.351074 20.134033 -115.071533 -57.822021;
2601, -158.577606 -20.04837 0. -167.044922 -223.010956 -280.697235 126.948196 215.107422 368.15744 -74.793427 -15.713562 -36.41983 116.950623 35.498627 67.031281 622.801758 210.441391 0. 196.751663 -29.201065 -275.141052 224.131119 -23.54097 -243.256393 -225.165131 -643.761658 -971.887451 -207.754471 -607.808716 -980.256104 -5.898438 3.328613 0. -18.164307 160.418945 328.766846 24.821289 172.109375 288.194092 -13.427734 -21.893799 27.351074 18.436279 -83.231445 -46.210938;
2602, -156.966858 -18.819031 0. -166.395355 -217.509003 -272.517303 128.757294 225.071533 372.678436 -74.246826 -22.381409 -37.362885 118.010254 34.460449 68.185211 617.048767 210.545609 0. 197.373428 -35.653107 -283.104492 223.717789 -25.770233 -253.043777 -219.26709 -637.5495 -966.895569 -201.362259 -607.012634 -980.743347 -11.063965 -0.710693 0. -17.738037 161.669434 329.183105 16.31665 165.16748 276.229736 -14.412598 -41.72168 24.366699 13.697754 -61.436768 -38.225586;
2603, -159.278122 -20.245514 0. -168.215027 -219.416412 -253.115265 127.724014 234.136215 393.529175 -75.63089 -36.328674 -35.61496 117.384476 40.019684 72.324936 619.264038 210.33548 0. 196.216614 -42.362503 -297.774963 224.454376 -34.532761 -260.751343 -221.429367 -637.028198 -969.821472 -204.201447 -613.402283 -981.455322 -3.649414 4.199219 0. -7.040039 163.082275 322.641357 15.438232 158.009277 254.1604 -5.208984 -62.473389 27.281738 17.061279 -49.622314 -28.693115;
2604, -159.278122 -20.245514 0. -168.215027 -219.416412 -253.115265 127.724014 234.136215 393.529175 -75.63089 -36.328674 -35.61496 117.384476 40.019684 72.324936 619.264038 210.33548 0. 196.216614 -42.362503 -297.774963 224.454376 -34.532761 -260.751343 -221.429367 -637.028198 -969.821472 -204.201447 -613.402283 -981.455322 -3.649414 4.199219 0. -7.040039 163.082275 322.641357 15.438232 158.009277 254.1604 -5.208984 -62.473389 27.281738 17.061279 -49.622314 -28.693115;
2605, -161.593887 -22.359741 0. -170.428955 -218.163971 -253.174164 125.709442 244.08078 416.773071 -78.148438 -52.818665 -42.234375 115.38118 54.272644 72.653976 611.001648 210.172867 0. 194.493851 -53.287849 -308.360168 225.851852 -44.711945 -265.903595 -214.722305 -627.718323 -972.965576 -196.256195 -610.717285 -974.708862 1.542725 2.815186 0. -4.864014 151.364258 312.2229 10.494629 137.543457 231.393555 -6.535156 -85.837158 30.426758 8.164307 -37.861084 -20.842285;
2606, -166.563599 -23.142822 0. -171.310669 -214.042145 -263.173645 125.025024 244.579407 433.201935 -74.549774 -63.035095 -56.07843 119.110199 66.327209 74.37088 615.678833 210.119553 0. 193.839005 -63.799362 -326.96405 226.400101 -52.586151 -275.405182 -220.735931 -625.701111 -976.452698 -200.22934 -616.520752 -980.490356 4.141113 2.531006 0. -1.54126 142.491943 283.998535 6.603271 112.239746 182.407959 -5.735107 -118.288574 30.049805 4.308838 -41.170654 -15.088867;
2607, -171.729279 -23.92395 0. -172.024994 -209.311005 -274.907074 124.177109 253.463623 442.985046 -71.431458 -49.755981 -78.143524 122.357544 71.095154 75.390289 604.625061 210.025803 0. 193.097519 -66.44265 -332.039459 226.954056 -45.62616 -277.570465 -210.308823 -605.221191 -963.997192 -189.015457 -606.860901 -972.16394 5.637939 3.690186 0. 5.012451 127.134521 256.899414 2.36792 85.410156 112.768311 -1.002441 -143.434326 23.321289 4.32373 -29.035645 -8.807861;
2608, -178.130249 -25.389221 0. -173.272247 -211.903595 -308.450958 122.49379 262.022247 439.178711 -68.116394 -41.950562 -103.127747 125.585236 72.721375 79.37027 609.130188 209.842316 0. 191.79895 -94.200127 -357.563232 227.885681 -42.65554 -284.919678 -215.599762 -606.696411 -961.501587 -193.459244 -611.960144 -967.456421 14.176758 4.45874 0. 10.023682 117.223633 226.990723 -1.105957 39.795166 27.574463 -1.040771 -155.765625 7.225342 -2.770264 -25.828125 -1.809326;
2609, -174.999893 -25.06604 0. -172.874786 -215.949493 -322.188873 122.742722 259.521179 428.085327 -69.945984 -34.426056 -130.779419 123.470505 73.239944 79.749496 596.094849 209.845078 0. 191.912613 -87.366684 -358.280884 227.777512 -32.368584 -272.068787 -204.880264 -587.734192 -948.752014 -181.281311 -599.742188 -953.297058 18.334229 6.004639 0. 14.37915 104.41626 178.793457 -2.369873 6.503174 -54.714355 3.779053 -169.074219 -11.195801 -3.499023 -34.262207 0.73584;
2610, -175.780548 -25.611816 0. -172.952911 -230.997559 -342.441956 121.729263 254.450211 405.177917 -69.722076 -37.365875 -142.059875 123.59729 75.952728 82.188705 610.257507 209.738129 0. 191.22995 -83.657654 -358.859161 228.246338 -30.878716 -268.926147 -218.867325 -603.997192 -938.634216 -195.413437 -614.546326 -946.483093 26.231201 7.356689 0. 20.656738 72.990967 124.734375 -5.943604 -36.905762 -136.863525 1.750732 -168.171143 -41.733643 -9.202393 -36.36084 1.281982;
2611, -176.361496 -30.883179 0. -177.483154 -249.251221 -376.664795 115.716797 229.431 354.399109 -78.256531 -42.569977 -162.622101 114.451157 68.319107 75.14003 600.816528 208.742157 0. 186.168335 -77.594528 -347.796417 231.315979 -16.571495 -241.394379 -211.804169 -594.266724 -931.349243 -187.59726 -606.828613 -939.481079 32.540771 11.419434 0. 26.491455 56.337891 75.211914 -3.652344 -66.585205 -204.360107 9.908936 -165.956299 -56.141846 -7.486328 -36.821045 9.074463;
2612, -194.723618 -36.673492 0. -182.051575 -266.172974 -419.321899 108.704605 205.127075 302.94989 -69.979736 -56.446777 -164.892639 121.758652 67.046829 69.520615 603.82489 207.646759 0. 180.700195 -79.213776 -333.689636 234.593292 -0.879868 -209.791977 -221.287628 -609.824585 -923.08313 -191.763306 -610.430664 -938.060852 46.059082 13.43457 0. 32.220459 33.092773 18.464844 -5.351562 -98.519287 -267.15332 3.488281 -160.320557 -79.996338 -16.224121 -29.775635 11.27124;
2613, -194.723618 -36.673492 0. -182.051575 -266.172974 -419.321899 108.704605 205.127075 302.94989 -69.979736 -56.446777 -164.892639 121.758652 67.046829 69.520615 603.82489 207.646759 0. 180.700195 -79.213776 -333.689636 234.593292 -0.879868 -209.791977 -221.287628 -609.824585 -923.08313 -191.763306 -610.430664 -938.060852 46.059082 13.43457 0. 32.220459 33.092773 18.464844 -5.351562 -98.519287 -267.15332 3.488281 -160.320557 -79.996338 -16.224121 -29.775635 11.27124;
2614, -208.010696 -40.662476 0. -184.717957 -288.404327 -462.173798 103.392975 183.172638 249.720978 -61.934723 -72.770142 -163.797211 128.205582 63.610504 66.041458 596.411926 206.722946 0. 176.488083 -71.129578 -309.181061 236.957809 4.80941 -180.641083 -222.303726 -611.828796 -918.495544 -187.060287 -604.30957 -938.467773 54.418945 16.181396 0. 39.464111 10.79834 -27.920166 -7.101562 -135.580811 -333.917236 6.591797 -154.498291 -94.437988 -17.978516 -34.223877 21.975342;
2615, -218.749344 -41.209351 0. -183.662262 -302.609558 -490.685059 101.243561 163.934265 198.173859 -50.142303 -80.644897 -149.239777 138.268112 69.188492 70.784546 606.181641 206.50293 0. 175.299286 -67.315727 -289.985596 237.706604 3.370239 -152.789841 -236.861694 -627.957214 -922.280273 -197.317444 -614.094055 -946.403748 67.780029 18.203613 0. 48.515137 -11.923096 -65.949463 -12.10791 -166.571777 -388.898682 3.156006 -151.749268 -111.669189 -27.295654 -40.435059 25.022705;
2616, -221.513962 -42.981567 0. -181.764069 -313.088745 -520.166992 95.800919 134.736923 162.954346 -47.970428 -82.611969 -131.553192 138.344009 71.43013 71.554184 592.561829 206.107391 0. 173.273315 -47.56881 -254.203415 238.941467 21.929977 -113.718483 -225.922348 -617.718994 -913.214905 -185.111038 -602.438232 -942.018005 78.976318 18.913086 0. 60.644775 -35.659912 -88.652588 -22.818359 -200.363525 -437.23584 4.928955 -148.784424 -123.218506 -34.715332 -42.614746 22.980713;
